,Unnamed: 0,service,location,products,reviewName,text,score,date,url,client
45,45,-1,-1,-1,Pranzo al fresco! - La Sorgente,Bellissimo ristoranti sulle montagne di Canzo...ottimo punto di partenza per mille escursioni!...cibo buonissimo...servizio eccellente e simpatico...prezzi giusti...da venire assolutamente!,5,2021-08-22,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r805587115-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
46,46,1,1,1,Tranquillità bontà e gentilezza - La Sorgente,"Location immersa nel verde, ai piedi dei principali sentieri e accanto alla fonte Gajum.. La tranquillità è accentuata anche da una strada per lo più pedonale (traffico e accessi limitati durante i weekend ai clienti/escursionisti).. L'interno del locale è tipico di montagna, grande camino e tanto legno, non manca però un tocco di modernità.. La nostra era una tavolata da 12 persone ed il servizio ne ha risentito un poco (tra antipasto e primo i tempi di attesa sono stati di quasi 1 ora), dovuto anche ad un'altra tavolata da 10 persone, ma il gentilissimo personale e' stato molto professionale ed accomodante da far passare in secondo livello alcune distrazioni.. Per quando riguarda il cibo, e' stato tutto molto buono.. Antipasto di salumi fresco (prosciutto crudo, coppa spek e sottaceti vari) e di qualità, seguito da polenta e salame cotto; come primo consiglio le tagliatelle ai funghi, buone e non asciutte; come secondo consiglierei lo spezzatino di cinghiale (morbido e condito come si deve) e polenta integrale; per quanto riguarda i dolci consiglio le varie torte. Le porzioni sono state leggermente sotto le aspettative (dato il prezzo finale), ci si aspettava qualche forchettata in più e soprattutto un'omogeneità nella distribuzione delle pietanze nei vari piatti.. Il prezzo è stato leggermente sopra la media considerando il rapporto servizio/quantità.. Ma per la qualità della materia prima e' più che giusto! Ci tornerò sicuramente e lo consiglio! ",4,2017-10-15,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r533208532-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
47,47,1,1,1,bella scoperta - La Sorgente,"Con qualche perplessita' su alcuni giudizi non positivi, ci siamo recati in questo ristorante annesso all'omonimo hotel presso le fonti Gaium in un freddo e umido sabato di dicembre,dopo prenotazione. La location e' caratteristica e ben tenuta, con muri di pietra e cassettoni, sala di media grandezza con tavoli ben spaziati e un grande camino.Il proprietario factotum, anziano ma sveglio e simpatico, ci ha proposto il menu, non troppo vasto ma piu' che sufficiente, di piatti tipicamente delle montagne lombarde;tra le altre cose abbiamo assaggiato pappardelle ragu' di cinghiale, spaghetti al pino mugo e caprino,gnocchi gorgonzola e noci, tutti ottimi e casalinghi; tra i secondi ,tutti con polenta,stufato di cinghiale,involtini di verza,ossobuco. Dolci fatti in casa buonissimi anche quelli. In definitiva esperienza decisamente positiva, anche grazie alla simpatia del proprietario. Conto onesto di circa E 30 con bevande e caffe'.",4,2019-12-08,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r731306908-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
48,48,1,-1,1,Sempre FANTASTICO ! - La Sorgente,"Io frequento questo ristorante da 20 anni.  Ho organizzato un infinità di volte cene informali con amici , ho festeggiato compleanni e o anniversari, piuttosto che organizzato appuntamenti con pranzi di lavoro...e sono sempre stati all'altezza.  Il posto e' carinissimo!  Il camino al centro della sala meraviglioso...romanticissimo!  Il proprietario sempre gentile e disponibile . I loro piatti semplicemente FANTASTICI...DA SEMPRE!   dovete proprio provarlo!  E' adatto sia a famiglie , coppie per cene romantiche, affari ,amici e anche per andare a dedicarsi una coccola culinaria da soli !",5,2017-09-16,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r524802079-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
49,49,-1,-1,-1,A Gajum da sempre - La Sorgente,"Ogni volta che torno a Canzo è torno qui a mangiare, da sempre,on Le tagliatelle ai funghi sono proprio buone. Anni fa era possibile mangiare in quel bel giardino alle spalle, ormai abbandonato e dismesso. Una gestione antica, familiare che suscita bei ricordi.",3,2017-08-18,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r514944804-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
50,50,1,1,1,Portate minime cartelli antipatici - La Sorgente,"Dopo una bellissima passeggiata boschiva decidiamo di concederci un pranzetto con prodotti locali in zona e scegliamo questo ristorante che si trova proprio all’inizio del sentiero. Nonostante alcuni cartelli (vedi foto) abbastanza antipatici e scontrosi, il personale risulta cortese e gentile. Tutto sembrava filare per il meglio quando, all’arrivo dei piatti, ci rendiamo conto delle porzioni estremamente minute delle nostre portate, ma pensiamo sia una prassi del ristorante oppure semplicemente una spiacevole casualità. Purtroppo dopo pochi minuti dobbiamo ricrederci, perché notiamo che le portate dei piatti arrivati ai nostri vicini di tavolo sono nettamente più abbondanti, quasi il doppio rispetto alle nostre. Con educazione facciamo notare la cosa ma veniamo assolutamente ignorati ricevendo come risposta una semplice “mi sembra strano”. Ovviamente il nostro intento non era quello di avere qualcosa in più da mangiare, ma almeno delle blande scuse sarebbero state gradite. Spero che nelle foto si capisca la quantità di cibo ricevuta, nonostante la prospettiva del piatto possa non dar la giusta percezione. Considerando i prezzi del menu, ci aspettavamo un trattamento diverso. Peccato, perché il sapore di ciò che abbiamo mangiato erano buono. ",2,2020-10-17,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r774652245-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
51,51,-1,1,1,Cena con amici - La Sorgente,"Bel posto, rustico ed ordinato, accogliente con un bel camino, pareti in pietra a vista. Il personale è educato. Abbiamo dovuto aspettare dopo l'ordinazione, si sono scusati e tutto è proceduto nella norma. Bisogna tener presente che il ristorante era al completo. Cibo ottimo. Lo consiglio a chi tornando dalla montagna piace gustare piatti casarecci.",5,2018-12-09,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r638397745-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
52,52,1,1,-1,Delizioso posticino - La Sorgente,"Ci siamo fermati in questo bel posto dopo un'escursione che ci ha portati fino al rifugio Sev di Pianezzo. Stanchi e abbastanza infreddoliti, abbiamo sostato per gustarci una cioccolata calda. La zona adibita esclusivamente a bar ha solo 4 tavolini, il ristorante invece è ampio. Sicuramente torneremo per assaggiare le sue specialità in quanto il locale è davvero bello arredato in stile montano e il personale gentile e disponibile.",4,2018-02-18,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r561302046-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
53,53,0,-1,-1,ci si ferma e ci si torna volentieri - La Sorgente,"Abbiamo provato ripetutamente il ristorante, per di più il giorno di Ferragosto, quest'anno e quello prima. Poche parole per confermare che si tratta di un buon rifugio di ospitalità lombarda. Si mangia bene, si beve bene, si chiacchiera volentieri e si scoprono cose interessanti delle nostre valli e della nostra storia. Un plauso particolare alla cameriera solerte, paziente e simpatica (carina va da sé!), ed un pensiero riconoscente al gestore capostipite, che nonostante la fatica della lunga giornata, l'anno scorso ha intrattenuto giovialmente tutta la nostra famiglia. Quest'anno, un po' più tirati sui tempi, siamo purtroppo dovuti rientrare troppo presto, per poter godere de privilegio. Torneremo l'anno prossimo!!",4,2018-08-23,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r609706005-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
54,54,0,0,0,Soddisfatto - La Sorgente,"A due passi da Canzo, in posizione ideale per chi vuole effettuare delle passeggiate sui sentieri che portano alle cime, il ristorante offre un'ampia scelta di piatti dall'ottimo sapore con prezzi nella media. ",5,2017-07-31,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r507267368-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
55,55,1,1,1,Una riconferma! E non c’è 2 senza 3 - La Sorgente,"Siamo tornati in questo ristorante a distanza di 1 anno e mezzo e ci siamo trovati ancora bene anzi meglio…. In 4 abbiamo mangiato 1 tagliere misto di affettati e formaggi che è per 4 persone e viene servito con sottaceti e polentine con lardo, decisamente buono ed abbondante. 2 tagliatelle ai funghi porcini e 1 tagliolino al pino mugo entrambi molto buoni. 1 ossobuco con polenta ben cucinato. 1 fetta di torta di mele morbidissima. 2 bottiglie d’acqua 1 litro di vino della casa (Barbera) e 4 caffè. Per un totale di 93 euro. Davvero un ottimo rapporto qualità/prezzo. Il locale è molto carino e ben arredato e denota una bella attenzione ai particolari. Personale gentile e riservato. Alla fine abbiamo fatto una bella chiacchierata con il titolare che è molto simpatico. Questa è la seconda volta che ci veniamo ma non sarà l’ultima.",4,2021-09-04,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r808178257-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
56,56,1,1,1,MAGIARE SQUISITO - La Sorgente,"Mi capita di andare spesso a mangiare al ristorante La Sorgente ed ogni volta rimango stupefatto per la bontà dei piatti che offrono.. il posto inoltre è tipico di montagna, sembra quasi di essere in Trentino.. lo consiglio vivamente anche per chi prima o dopo aver mangiato volesse fare una bella passeggiata nei vari sentieri di montagna che conducono in diversi rifugi.",5,2017-07-21,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r504124550-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
57,57,-1,-1,1,un ottimo ristorante a due passi da - La Sorgente,"Vicino alla Fonte di Gajum, rinomata per la qualità dell'acqua e base di partenza per le belle montagne a confine con la Brianza, questo albergo-ristorante rappresenta un ottimo esempio di qualità e ospitalità. In un giorno di gran caldo, con la mia compagna, abbiamo trascorso due ore ristoratrici gustando ottime pappardelle al sugo di cinghiale, polenta coi funghi porcini, involtini ripieni di carne leggeri e digeribili. Il vino rosso della casa è adeguato. Da ritornarci presto. Il prezzo è onesto e la ricevuta fiscale emessa senza necessità di richiesta.",3,2017-07-12,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r501108374-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
58,58,-1,1,1,Cena - La Sorgente,"Locale carino, ottima cucina, adoro in particolar modo le pappardelle al cinghiale ed i gnocchi al papavero, consigliatissimo.",5,2019-12-26,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r734723723-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
59,59,1,1,1,Pranzo in castagnata. - La Sorgente,"Ogni anno, dopo la castagnta mattutina e prima dell'ulteriore escursione pomeridiana, andiamo a questo ristorante di cucina montanara. Il servizio é molto gentile, ma il weekend, quando c'é gente, un po' carente per mancanza di personale. Il cibo é assolutamente ottimo, sia i primi sia i secondi sia gli anticipasti che i dolci. Atmosfera che sarebbe raccolta con meno gente, ma comunque si sta bene, come avviene quasi sempre in montagna, anche per la civiltà di chi ci va. Insomma, tutto bene; da migliorare la tempistica del servizio e la simultaneità nel servire i commensali.",4,2020-10-20,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r774997653-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
60,60,1,1,1,Buono - La Sorgente,"Abbiamo mangiato bene, piatti della zona serviti bene e velocemente. Buone le pappardelle al ragù di cinghiale, non molto ricche ma molto saporite. Bella la sala del camino. Personale gentile e efficiente. Poco parcheggio. Prenotare. ",4,2019-01-20,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r647086132-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
61,61,1,1,1,L’eccellenza di Canzo - La Sorgente,Ristorante posizionato in un contesto naturalistico stupendo e lambito da un affascinante e ricco torrente nei pressi di una fonte  Cucina fantastica all’ insegna dell eccellenza Montana con tanti richiami alle prelibatezze altoatesine Piatti di grande qualità e quantità  Servizio cortese e divertente  Assolutamente da non perdere,5,2018-04-03,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r570812433-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
62,62,-1,1,-1,In settimana è fantastico - La Sorgente,"In settimana, d'estate, cenato all'aperto con lo scroscio del torrente e la tranquillità dei monti.Già questo vale tutto.Abbiamo preso parpadelle al ragù di cinghiale, ossobuco con polenta e involtini di verza.Formaggino locale fatto poco più sopra e crèm caramel fatto in casa.Tutto ottimo e prezzo giusto!",5,2017-07-11,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r501050410-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
63,63,1,1,-1,Cucina casalinga - La Sorgente,Atmosfera piacevole.... proprietari alla mano ..servizio buono. Il posto si trova vicino alle fonti gaium e nelle giornate calde e’ un posto che ti permette di pranzare al fresco e cenare al freddo.,3,2018-08-28,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r611431915-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
64,64,1,1,1,Super buono - La Sorgente,Veramente un bel locale… personale molto gentile … e che dire … cibo OTTIMO… prezzi nella media … super consigliato….top,5,2021-09-19,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r810807073-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
65,65,1,1,-1,Che bella sorpresa!! - La Sorgente,"Una bella sorpresa! Posto all'inizio dei percorsi boscosi che portano ai corni di canzo questo ristorante ha una sala appena ristrutturata con un bel camino. Le portate sono davvero molto buone. Io ho provato l'ossobuco ed era davvero morbido e saporito. Ma anche gli antipasti e i primi sono interessanti. Consigliato! Le portate non sono abbondanti e la polenta non è quella che ti aspetti in un ristorante di questo genere, ma il rapporto qualità prezzo è eccellente! ",4,2020-01-19,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r740056964-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
66,66,1,1,-1,Consigliato - La Sorgente,"Tutto ottimo e curato. Personale gentile, ambiente pulito, romantico e accogliente. Merita sicuramente una visita. Spero di poterci ritornare presto",5,2021-02-14,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r782854311-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
